arac_sayisi,alpha,talep_faktor,talep_sok_pct,dispatch_kural,n_modu,starv_pct,starv_dk,ort_wip,sefer_sayisi,mesafe_km
7,0.1,1.0,0,SLACK,Sabit_N,8.51,980,229.7,112,60.29
8,0.1,1.0,0,SLACK,Sabit_N,3.5,403,237.3,141,59.3
1,0.15,1.0,0,SLACK,Sabit_N,69.52,8009,71.4,8,13.75
2,0.15,1.0,0,SLACK,Sabit_N,53.03,6109,111.0,16,27.1
3,0.15,1.0,0,SLACK,Sabit_N,36.73,4231,148.7,24,39.08
4,0.15,1.0,0,SLACK,Sabit_N,24.66,2841,182.4,32,49.04
5,0.15,1.0,0,SLACK,Sabit_N,16.07,1851,211.1,42,57.78
6,0.15,1.0,0,SLACK,Sabit_N,11.11,1280,224.6,81,61.57
7,0.15,1.0,0,SLACK,Sabit_N,6.89,794,232.5,116,60.13
8,0.15,1.0,0,SLACK,Sabit_N,3.66,422,237.1,139,58.75
1,0.2,1.0,0,SLACK,Sabit_N,69.5,8006,71.4,8,13.55
2,0.2,1.0,0,SLACK,Sabit_N,53.0,6106,109.7,16,26.41
3,0.2,1.0,0,SLACK,Sabit_N,37.05,4268,148.6,24,38.18
4,0.2,1.0,0,SLACK,Sabit_N,23.92,2756,183.8,33,50.98
5,0.2,1.0,0,SLACK,Sabit_N,13.85,1596,215.1,41,56.91
6,0.2,1.0,0,SLACK,Sabit_N,11.13,1282,226.0,80,58.56
7,0.2,1.0,0,SLACK,Sabit_N,6.96,802,233.0,108,59.55
8,0.2,1.0,0,SLACK,Sabit_N,3.81,439,236.9,137,59.76
1,0.25,1.0,0,SLACK,Sabit_N,69.51,8007,71.5,8,13.13
2,0.25,1.0,0,SLACK,Sabit_N,53.06,6113,110.0,16,27.36
3,0.25,1.0,0,SLACK,Sabit_N,36.8,4239,149.5,24,39.38
4,0.25,1.0,0,SLACK,Sabit_N,22.92,2640,184.4,32,50.69
5,0.25,1.0,0,SLACK,Sabit_N,14.14,1629,214.5,42,58.91
6,0.25,1.0,0,SLACK,Sabit_N,12.13,1397,223.5,76,61.79
7,0.25,1.0,0,SLACK,Sabit_N,6.46,744,234.1,110,58.47
8,0.25,1.0,0,SLACK,Sabit_N,4.24,489,237.0,133,60.01
1,0.3,1.0,0,SLACK,Sabit_N,69.55,8012,71.5,7,12.18
2,0.3,1.0,0,SLACK,Sabit_N,53.0,6106,110.8,15,26.95
3,0.3,1.0,0,SLACK,Sabit_N,36.61,4218,150.6,23,37.15
4,0.3,1.0,0,SLACK,Sabit_N,21.81,2512,187.5,31,50.3
5,0.3,1.0,0,SLACK,Sabit_N,14.58,1680,215.4,40,59.12
6,0.3,1.0,0,SLACK,Sabit_N,12.27,1413,225.3,81,60.54
7,0.3,1.0,0,SLACK,Sabit_N,5.93,683,236.4,116,60.52
8,0.3,1.0,0,SLACK,Sabit_N,3.29,379,237.9,138,59.67
1,0.05,1.1,10,SLACK,Sabit_N,72.2,8318,65.1,8,13.27
2,0.05,1.1,10,SLACK,Sabit_N,56.89,6554,101.3,16,26.34
3,0.05,1.1,10,SLACK,Sabit_N,41.93,4830,136.1,24,38.37
4,0.05,1.1,10,SLACK,Sabit_N,28.56,3290,170.9,32,50.55
5,0.05,1.1,10,SLACK,Sabit_N,18.15,2091,200.4,40,59.34
6,0.05,1.1,10,SLACK,Sabit_N,15.81,1821,214.8,65,68.77
7,0.05,1.1,10,SLACK,Sabit_N,10.44,1203,225.5,104,67.69
8,0.05,1.1,10,SLACK,Sabit_N,6.54,753,231.0,131,65.91
1,0.1,1.1,10,SLACK,Sabit_N,72.16,8313,65.0,8,13.8
2,0.1,1.1,10,SLACK,Sabit_N,56.98,6564,100.2,16,26.54
3,0.1,1.1,10,SLACK,Sabit_N,42.27,4870,136.1,24,38.71
4,0.1,1.1,10,SLACK,Sabit_N,29.32,3378,168.7,32,49.1
5,0.1,1.1,10,SLACK,Sabit_N,18.2,2097,200.7,40,61.08
6,0.1,1.1,10,SLACK,Sabit_N,15.3,1762,215.6,60,70.03
7,0.1,1.1,10,SLACK,Sabit_N,13.33,1536,221.3,100,65.75
8,0.1,1.1,10,SLACK,Sabit_N,6.15,708,232.9,132,67.37
1,0.15,1.1,10,SLACK,Sabit_N,72.19,8316,65.2,7,12.34
2,0.15,1.1,10,SLACK,Sabit_N,56.88,6553,101.4,15,25.4
3,0.15,1.1,10,SLACK,Sabit_N,41.74,4809,137.8,23,37.19
4,0.15,1.1,10,SLACK,Sabit_N,27.93,3217,170.9,31,49.39
5,0.15,1.1,10,SLACK,Sabit_N,18.2,2097,200.2,40,58.82
6,0.15,1.1,10,SLACK,Sabit_N,14.0,1613,216.7,61,66.44
7,0.15,1.1,10,SLACK,Sabit_N,11.28,1300,224.0,99,67.53
8,0.15,1.1,10,SLACK,Sabit_N,5.3,610,234.4,131,65.33
1,0.2,1.1,10,SLACK,Sabit_N,72.16,8313,65.1,7,13.4
2,0.2,1.1,10,SLACK,Sabit_N,56.85,6549,101.9,15,26.63
3,0.2,1.1,10,SLACK,Sabit_N,42.08,4848,136.6,23,38.06
4,0.2,1.1,10,SLACK,Sabit_N,27.9,3214,171.8,31,49.73
5,0.2,1.1,10,SLACK,Sabit_N,18.22,2099,200.3,39,59.84
6,0.2,1.1,10,SLACK,Sabit_N,13.65,1573,219.0,62,70.0
7,0.2,1.1,10,SLACK,Sabit_N,11.23,1294,224.7,101,65.4
8,0.2,1.1,10,SLACK,Sabit_N,7.4,852,231.1,127,65.99
1,0.25,1.1,10,SLACK,Sabit_N,72.16,8313,65.1,7,13.26
2,0.25,1.1,10,SLACK,Sabit_N,57.04,6571,101.4,14,25.23
3,0.25,1.1,10,SLACK,Sabit_N,41.86,4822,136.9,22,36.09
4,0.25,1.1,10,SLACK,Sabit_N,28.66,3302,169.5,30,48.72
5,0.25,1.1,10,SLACK,Sabit_N,17.62,2030,201.8,38,60.72
6,0.25,1.1,10,SLACK,Sabit_N,14.84,1709,217.7,56,65.8
7,0.25,1.1,10,SLACK,Sabit_N,9.44,1088,227.0,102,66.2
8,0.25,1.1,10,SLACK,Sabit_N,6.55,754,232.5,131,65.7
1,0.3,1.1,10,SLACK,Sabit_N,72.18,8315,65.1,7,13.5
2,0.3,1.1,10,SLACK,Sabit_N,56.93,6558,101.7,14,26.38
3,0.3,1.1,10,SLACK,Sabit_N,42.02,4841,135.6,21,37.32
4,0.3,1.1,10,SLACK,Sabit_N,28.28,3258,172.2,29,49.43
5,0.3,1.1,10,SLACK,Sabit_N,17.68,2037,202.1,38,61.22
6,0.3,1.1,10,SLACK,Sabit_N,15.41,1775,217.3,59,68.3
7,0.3,1.1,10,SLACK,Sabit_N,11.09,1277,226.3,99,65.93
8,0.3,1.1,10,SLACK,Sabit_N,7.1,818,231.4,130,64.97
1,0.05,1.2,20,SLACK,Sabit_N,74.36,8566,59.7,7,12.59
2,0.05,1.2,20,SLACK,Sabit_N,60.23,6939,93.4,15,26.51
3,0.05,1.2,20,SLACK,Sabit_N,46.07,5307,125.5,23,37.28
4,0.05,1.2,20,SLACK,Sabit_N,32.94,3795,157.6,31,50.45
5,0.05,1.2,20,SLACK,Sabit_N,22.4,2580,187.5,39,61.13
6,0.05,1.2,20,SLACK,Sabit_N,18.63,2146,206.1,52,71.92
7,0.05,1.2,20,SLACK,Sabit_N,14.13,1628,216.2,89,72.47
8,0.05,1.2,20,SLACK,Sabit_N,11.57,1333,220.7,123,72.67
1,0.1,1.2,20,SLACK,Sabit_N,74.45,8577,59.7,7,12.84
2,0.1,1.2,20,SLACK,Sabit_N,60.26,6942,93.4,15,27.05
3,0.1,1.2,20,SLACK,Sabit_N,46.23,5326,125.6,23,39.61
4,0.1,1.2,20,SLACK,Sabit_N,32.77,3775,158.0,31,50.08
5,0.1,1.2,20,SLACK,Sabit_N,22.53,2595,188.1,39,63.09
6,0.1,1.2,20,SLACK,Sabit_N,17.53,2019,208.2,51,71.78
7,0.1,1.2,20,SLACK,Sabit_N,15.72,1811,214.8,88,73.74
8,0.1,1.2,20,SLACK,Sabit_N,12.63,1455,219.4,115,72.99
1,0.15,1.2,20,SLACK,Sabit_N,74.4,8571,59.7,7,12.71
2,0.15,1.2,20,SLACK,Sabit_N,60.24,6940,93.7,14,24.97
3,0.15,1.2,20,SLACK,Sabit_N,46.25,5328,124.6,22,36.97
4,0.15,1.2,20,SLACK,Sabit_N,33.58,3868,156.6,30,49.44
5,0.15,1.2,20,SLACK,Sabit_N,23.5,2707,186.0,38,59.59
6,0.15,1.2,20,SLACK,Sabit_N,16.57,1909,209.6,49,71.79
7,0.15,1.2,20,SLACK,Sabit_N,16.65,1918,210.8,85,75.18
8,0.15,1.2,20,SLACK,Sabit_N,11.46,1320,220.8,116,74.83
1,0.2,1.2,20,SLACK,Sabit_N,74.43,8574,59.7,7,12.85
2,0.2,1.2,20,SLACK,Sabit_N,60.21,6936,93.7,14,25.4
3,0.2,1.2,20,SLACK,Sabit_N,46.89,5402,126.2,21,38.13
4,0.2,1.2,20,SLACK,Sabit_N,34.53,3978,157.2,29,49.23
5,0.2,1.2,20,SLACK,Sabit_N,23.75,2736,185.7,37,60.61
6,0.2,1.2,20,SLACK,Sabit_N,17.24,1986,207.9,49,74.78
7,0.2,1.2,20,SLACK,Sabit_N,14.29,1646,215.0,85,73.19
8,0.2,1.2,20,SLACK,Sabit_N,12.52,1442,219.5,116,74.37
1,0.25,1.2,20,SLACK,Sabit_N,74.43,8574,59.7,7,13.13
2,0.25,1.2,20,SLACK,Sabit_N,60.23,6938,93.6,14,25.58
3,0.25,1.2,20,SLACK,Sabit_N,46.83,5395,126.3,21,37.67
4,0.25,1.2,20,SLACK,Sabit_N,33.73,3886,156.6,28,47.81
5,0.25,1.2,20,SLACK,Sabit_N,24.65,2840,184.1,36,59.46
6,0.25,1.2,20,SLACK,Sabit_N,16.46,1896,208.4,48,72.87
7,0.25,1.2,20,SLACK,Sabit_N,15.91,1833,213.3,81,76.63
8,0.25,1.2,20,SLACK,Sabit_N,11.68,1346,221.3,114,74.28
1,0.3,1.2,20,SLACK,Sabit_N,74.47,8579,59.6,7,13.01
2,0.3,1.2,20,SLACK,Sabit_N,60.23,6939,93.6,14,25.4
3,0.3,1.2,20,SLACK,Sabit_N,46.87,5399,126.1,21,37.51
4,0.3,1.2,20,SLACK,Sabit_N,34.23,3943,157.9,28,48.54
5,0.3,1.2,20,SLACK,Sabit_N,24.65,2840,184.5,36,59.07
6,0.3,1.2,20,SLACK,Sabit_N,16.76,1931,209.6,47,72.38
7,0.3,1.2,20,SLACK,Sabit_N,15.79,1819,215.5,74,75.31
8,0.3,1.2,20,SLACK,Sabit_N,10.76,1240,224.9,109,75.0
1,0.05,0.8,-20,FIFO,Sabit_N,62.6,7212,88.3,8,13.29
2,0.05,0.8,-20,FIFO,Sabit_N,43.13,4969,134.7,16,26.36
3,0.05,0.8,-20,FIFO,Sabit_N,24.57,2830,180.3,23,37.07
4,0.05,0.8,-20,FIFO,Sabit_N,12.07,1391,219.8,32,45.27
5,0.05,0.8,-20,FIFO,Sabit_N,8.09,932,232.7,68,49.28
6,0.05,0.8,-20,FIFO,Sabit_N,3.88,447,237.9,93,46.98
7,0.05,0.8,-20,FIFO,Sabit_N,2.83,326,239.8,107,46.69
8,0.05,0.8,-20,FIFO,Sabit_N,2.25,259,240.1,112,46.15
1,0.1,0.8,-20,FIFO,Sabit_N,62.61,7213,88.3,8,13.29
2,0.1,0.8,-20,FIFO,Sabit_N,43.1,4965,135.1,16,26.62
3,0.1,0.8,-20,FIFO,Sabit_N,24.67,2842,180.5,23,36.93
4,0.1,0.8,-20,FIFO,Sabit_N,12.04,1387,220.3,32,45.26
5,0.1,0.8,-20,FIFO,Sabit_N,8.93,1029,231.3,69,49.58
6,0.1,0.8,-20,FIFO,Sabit_N,4.09,471,238.5,97,47.63
7,0.1,0.8,-20,FIFO,Sabit_N,2.7,311,240.5,109,47.27
8,0.1,0.8,-20,FIFO,Sabit_N,2.34,269,240.9,115,47.37
1,0.15,0.8,-20,FIFO,Sabit_N,62.56,7207,88.4,8,12.99
2,0.15,0.8,-20,FIFO,Sabit_N,43.1,4965,135.3,16,26.29
3,0.15,0.8,-20,FIFO,Sabit_N,24.57,2831,181.1,23,36.64
4,0.15,0.8,-20,FIFO,Sabit_N,11.85,1365,220.4,32,44.06
5,0.15,0.8,-20,FIFO,Sabit_N,8.59,990,232.5,68,46.71
6,0.15,0.8,-20,FIFO,Sabit_N,3.53,407,240.0,103,46.14
7,0.15,0.8,-20,FIFO,Sabit_N,1.99,229,241.8,116,46.36
8,0.15,0.8,-20,FIFO,Sabit_N,1.7,196,242.2,120,46.21
1,0.2,0.8,-20,FIFO,Sabit_N,62.5,7200,88.6,8,13.41
2,0.2,0.8,-20,FIFO,Sabit_N,42.96,4949,135.7,16,27.04
3,0.2,0.8,-20,FIFO,Sabit_N,24.6,2834,181.5,23,37.97
4,0.2,0.8,-20,FIFO,Sabit_N,12.4,1429,220.9,33,46.23
5,0.2,0.8,-20,FIFO,Sabit_N,8.25,950,231.4,70,49.18
6,0.2,0.8,-20,FIFO,Sabit_N,3.91,451,239.1,102,48.96
7,0.2,0.8,-20,FIFO,Sabit_N,2.13,245,241.1,116,48.34
8,0.2,0.8,-20,FIFO,Sabit_N,1.54,177,241.3,123,48.0
1,0.25,0.8,-20,FIFO,Sabit_N,62.52,7202,88.6,8,13.11
2,0.25,0.8,-20,FIFO,Sabit_N,42.93,4946,136.0,16,27.25
3,0.25,0.8,-20,FIFO,Sabit_N,24.56,2829,181.7,24,38.63
4,0.25,0.8,-20,FIFO,Sabit_N,10.57,1218,222.4,32,43.91
5,0.25,0.8,-20,FIFO,Sabit_N,8.0,922,232.0,68,48.31
6,0.25,0.8,-20,FIFO,Sabit_N,4.61,531,237.4,96,46.48
7,0.25,0.8,-20,FIFO,Sabit_N,2.8,323,239.5,115,47.21
8,0.25,0.8,-20,FIFO,Sabit_N,2.49,287,240.0,120,46.88
1,0.3,0.8,-20,FIFO,Sabit_N,62.53,7204,88.6,8,13.2
2,0.3,0.8,-20,FIFO,Sabit_N,42.93,4945,136.2,16,26.74
3,0.3,0.8,-20,FIFO,Sabit_N,24.21,2789,182.3,24,38.78
4,0.3,0.8,-20,FIFO,Sabit_N,11.9,1371,222.2,34,47.26
5,0.3,0.8,-20,FIFO,Sabit_N,7.6,875,234.2,67,49.07
6,0.3,0.8,-20,FIFO,Sabit_N,4.48,516,238.5,94,48.64
7,0.3,0.8,-20,FIFO,Sabit_N,2.62,302,240.8,110,48.01
8,0.3,0.8,-20,FIFO,Sabit_N,2.27,262,241.3,119,47.74
1,0.05,0.9,-10,FIFO,Sabit_N,66.41,7650,78.9,8,13.15
2,0.05,0.9,-10,FIFO,Sabit_N,48.58,5596,121.7,16,26.67
3,0.05,0.9,-10,FIFO,Sabit_N,31.11,3584,162.8,24,38.87
4,0.05,0.9,-10,FIFO,Sabit_N,18.0,2074,202.0,32,48.99
5,0.05,0.9,-10,FIFO,Sabit_N,12.44,1433,223.9,55,53.16
6,0.05,0.9,-10,FIFO,Sabit_N,7.75,893,232.5,83,53.68
7,0.05,0.9,-10,FIFO,Sabit_N,4.55,524,236.1,108,51.6
8,0.05,0.9,-10,FIFO,Sabit_N,3.56,410,236.9,121,51.28
1,0.1,0.9,-10,FIFO,Sabit_N,66.43,7653,78.9,8,12.64
2,0.1,0.9,-10,FIFO,Sabit_N,48.47,5584,121.9,16,26.29
3,0.1,0.9,-10,FIFO,Sabit_N,32.29,3720,162.1,24,37.01
4,0.1,0.9,-10,FIFO,Sabit_N,17.48,2014,202.5,33,49.63
5,0.1,0.9,-10,FIFO,Sabit_N,10.35,1192,226.6,57,54.83
6,0.1,0.9,-10,FIFO,Sabit_N,7.95,916,232.3,93,52.65
7,0.1,0.9,-10,FIFO,Sabit_N,4.34,500,237.3,118,51.8
8,0.1,0.9,-10,FIFO,Sabit_N,3.81,439,236.6,125,52.0
1,0.15,0.9,-10,FIFO,Sabit_N,66.36,7645,79.1,8,12.64
2,0.15,0.9,-10,FIFO,Sabit_N,48.46,5583,122.2,16,26.01
3,0.15,0.9,-10,FIFO,Sabit_N,32.33,3724,162.6,24,37.21
4,0.15,0.9,-10,FIFO,Sabit_N,16.88,1944,201.5,32,48.0
5,0.15,0.9,-10,FIFO,Sabit_N,10.98,1265,225.5,57,55.11
6,0.15,0.9,-10,FIFO,Sabit_N,6.09,702,234.1,98,52.63
7,0.15,0.9,-10,FIFO,Sabit_N,4.28,493,236.7,117,52.96
8,0.15,0.9,-10,FIFO,Sabit_N,2.6,299,239.0,131,52.04
1,0.2,0.9,-10,FIFO,Sabit_N,66.35,7643,79.1,8,12.85
2,0.2,0.9,-10,FIFO,Sabit_N,48.43,5579,122.2,16,26.13
3,0.2,0.9,-10,FIFO,Sabit_N,32.13,3701,162.6,24,37.37
4,0.2,0.9,-10,FIFO,Sabit_N,16.79,1934,201.7,32,48.11
5,0.2,0.9,-10,FIFO,Sabit_N,12.0,1382,224.6,56,54.16
6,0.2,0.9,-10,FIFO,Sabit_N,7.0,806,233.3,95,52.17
7,0.2,0.9,-10,FIFO,Sabit_N,3.57,411,237.9,121,52.1
8,0.2,0.9,-10,FIFO,Sabit_N,2.12,244,239.2,133,51.32
1,0.25,0.9,-10,FIFO,Sabit_N,66.34,7642,79.1,8,13.2
2,0.25,0.9,-10,FIFO,Sabit_N,48.37,5572,122.5,16,26.54
3,0.25,0.9,-10,FIFO,Sabit_N,31.9,3675,162.7,24,37.55
4,0.25,0.9,-10,FIFO,Sabit_N,17.76,2046,202.1,33,51.95
5,0.25,0.9,-10,FIFO,Sabit_N,10.95,1262,225.3,56,53.82
6,0.25,0.9,-10,FIFO,Sabit_N,8.37,964,232.3,94,55.19
7,0.25,0.9,-10,FIFO,Sabit_N,4.45,513,237.2,118,52.72
8,0.25,0.9,-10,FIFO,Sabit_N,2.97,342,237.9,130,53.27
1,0.3,0.9,-10,FIFO,Sabit_N,66.35,7643,79.1,8,13.74
2,0.3,0.9,-10,FIFO,Sabit_N,48.39,5574,122.6,16,26.95
3,0.3,0.9,-10,FIFO,Sabit_N,31.07,3579,163.3,24,39.7
4,0.3,0.9,-10,FIFO,Sabit_N,18.39,2118,202.3,32,49.41
5,0.3,0.9,-10,FIFO,Sabit_N,12.03,1386,225.0,55,55.45
6,0.3,0.9,-10,FIFO,Sabit_N,7.8,899,233.5,91,55.45
7,0.3,0.9,-10,FIFO,Sabit_N,3.78,435,237.5,121,52.98
8,0.3,0.9,-10,FIFO,Sabit_N,2.68,309,239.0,131,52.84
1,0.05,1.0,0,FIFO,Sabit_N,69.52,8009,71.3,8,13.91
2,0.05,1.0,0,FIFO,Sabit_N,53.06,6113,110.8,16,26.86
3,0.05,1.0,0,FIFO,Sabit_N,37.04,4267,148.3,24,39.6
4,0.05,1.0,0,FIFO,Sabit_N,24.08,2774,182.5,32,49.45
5,0.05,1.0,0,FIFO,Sabit_N,13.86,1597,213.9,43,57.71
6,0.05,1.0,0,FIFO,Sabit_N,12.03,1386,222.9,79,62.17
7,0.05,1.0,0,FIFO,Sabit_N,6.22,717,233.6,116,58.59
8,0.05,1.0,0,FIFO,Sabit_N,4.57,527,236.0,138,58.03
1,0.1,1.0,0,FIFO,Sabit_N,69.52,8009,71.4,8,13.34
2,0.1,1.0,0,FIFO,Sabit_N,53.01,6107,111.0,16,26.28
3,0.1,1.0,0,FIFO,Sabit_N,36.87,4247,148.6,24,38.02
4,0.1,1.0,0,FIFO,Sabit_N,24.15,2782,183.1,32,48.03
5,0.1,1.0,0,FIFO,Sabit_N,15.39,1773,212.6,43,56.78
6,0.1,1.0,0,FIFO,Sabit_N,11.12,1281,223.6,79,60.17
7,0.1,1.0,0,FIFO,Sabit_N,8.34,961,230.0,112,59.56
8,0.1,1.0,0,FIFO,Sabit_N,3.61,416,237.5,141,58.63
1,0.15,1.0,0,FIFO,Sabit_N,69.5,8006,71.5,8,13.77
2,0.15,1.0,0,FIFO,Sabit_N,53.03,6109,111.0,16,26.91
3,0.15,1.0,0,FIFO,Sabit_N,36.94,4255,148.4,24,38.28
4,0.15,1.0,0,FIFO,Sabit_N,24.58,2832,182.4,32,48.32
5,0.15,1.0,0,FIFO,Sabit_N,15.93,1835,211.1,42,57.06
6,0.15,1.0,0,FIFO,Sabit_N,11.17,1287,224.5,81,61.31
7,0.15,1.0,0,FIFO,Sabit_N,6.89,794,232.9,116,60.6
8,0.15,1.0,0,FIFO,Sabit_N,3.41,393,237.4,139,58.32
1,0.2,1.0,0,FIFO,Sabit_N,69.51,8008,71.4,8,13.4
2,0.2,1.0,0,FIFO,Sabit_N,52.99,6105,109.7,16,26.66
3,0.2,1.0,0,FIFO,Sabit_N,36.93,4254,148.7,24,37.52
4,0.2,1.0,0,FIFO,Sabit_N,23.72,2732,184.2,33,50.67
5,0.2,1.0,0,FIFO,Sabit_N,13.32,1535,215.6,41,56.72
6,0.2,1.0,0,FIFO,Sabit_N,11.54,1329,225.7,80,59.0
7,0.2,1.0,0,FIFO,Sabit_N,6.76,779,233.2,108,59.37
8,0.2,1.0,0,FIFO,Sabit_N,3.74,431,236.6,137,59.61
1,0.25,1.0,0,FIFO,Sabit_N,69.51,8008,71.4,8,14.17
2,0.25,1.0,0,FIFO,Sabit_N,53.11,6118,109.9,16,27.55
3,0.25,1.0,0,FIFO,Sabit_N,36.74,4233,149.4,24,38.94
4,0.25,1.0,0,FIFO,Sabit_N,22.67,2612,185.0,32,50.71
5,0.25,1.0,0,FIFO,Sabit_N,13.87,1598,214.8,42,59.23
6,0.25,1.0,0,FIFO,Sabit_N,12.58,1449,223.1,76,61.62
7,0.25,1.0,0,FIFO,Sabit_N,6.07,699,234.2,110,58.8
8,0.25,1.0,0,FIFO,Sabit_N,3.98,459,237.3,133,60.3
1,0.3,1.0,0,FIFO,Sabit_N,69.56,8013,71.4,7,12.87
2,0.3,1.0,0,FIFO,Sabit_N,53.09,6116,110.5,15,26.92
3,0.3,1.0,0,FIFO,Sabit_N,36.51,4206,150.5,23,37.3
4,0.3,1.0,0,FIFO,Sabit_N,22.14,2550,187.0,31,49.84
5,0.3,1.0,0,FIFO,Sabit_N,15.26,1758,214.8,40,58.31
6,0.3,1.0,0,FIFO,Sabit_N,11.17,1287,226.4,81,60.16
7,0.3,1.0,0,FIFO,Sabit_N,5.91,681,236.3,116,59.98
8,0.3,1.0,0,FIFO,Sabit_N,3.27,377,237.4,138,59.55
1,0.05,1.1,10,FIFO,Sabit_N,72.2,8317,65.1,8,13.66
2,0.05,1.1,10,FIFO,Sabit_N,56.92,6557,101.5,16,26.79
3,0.05,1.1,10,FIFO,Sabit_N,41.95,4833,136.0,24,39.19
4,0.05,1.1,10,FIFO,Sabit_N,28.33,3264,171.0,32,50.86
5,0.05,1.1,10,FIFO,Sabit_N,18.28,2106,199.8,40,59.49
6,0.05,1.1,10,FIFO,Sabit_N,15.95,1837,214.3,65,70.11
7,0.05,1.1,10,FIFO,Sabit_N,10.6,1221,225.1,104,67.08
8,0.05,1.1,10,FIFO,Sabit_N,6.48,747,231.1,131,65.82
1,0.1,1.1,10,FIFO,Sabit_N,72.14,8311,65.0,8,13.77
2,0.1,1.1,10,FIFO,Sabit_N,56.97,6563,100.3,16,27.13
3,0.1,1.1,10,FIFO,Sabit_N,42.12,4852,136.2,24,38.52
4,0.1,1.1,10,FIFO,Sabit_N,29.17,3360,169.0,32,49.34
5,0.1,1.1,10,FIFO,Sabit_N,17.91,2063,200.8,40,60.27
6,0.1,1.1,10,FIFO,Sabit_N,14.64,1686,217.0,60,70.54
7,0.1,1.1,10,FIFO,Sabit_N,13.22,1523,220.7,100,64.84
8,0.1,1.1,10,FIFO,Sabit_N,6.11,704,233.3,132,66.93
1,0.15,1.1,10,FIFO,Sabit_N,72.17,8314,65.1,7,12.76
2,0.15,1.1,10,FIFO,Sabit_N,56.96,6562,101.3,15,25.43
3,0.15,1.1,10,FIFO,Sabit_N,41.63,4796,137.8,23,37.26
4,0.15,1.1,10,FIFO,Sabit_N,28.12,3239,170.6,31,49.8
5,0.15,1.1,10,FIFO,Sabit_N,17.48,2014,200.8,40,58.63
6,0.15,1.1,10,FIFO,Sabit_N,13.45,1549,218.5,61,67.51
7,0.15,1.1,10,FIFO,Sabit_N,11.63,1340,224.8,99,66.86
8,0.15,1.1,10,FIFO,Sabit_N,5.76,664,234.3,131,65.69
1,0.2,1.1,10,FIFO,Sabit_N,72.18,8315,65.1,7,13.68
2,0.2,1.1,10,FIFO,Sabit_N,56.88,6553,101.7,15,26.58
3,0.2,1.1,10,FIFO,Sabit_N,42.07,4846,136.7,23,38.49
4,0.2,1.1,10,FIFO,Sabit_N,27.66,3186,171.9,31,49.81
5,0.2,1.1,10,FIFO,Sabit_N,17.93,2065,200.4,39,60.22
6,0.2,1.1,10,FIFO,Sabit_N,14.4,1659,217.2,62,69.75
7,0.2,1.1,10,FIFO,Sabit_N,10.72,1235,225.8,101,64.83
8,0.2,1.1,10,FIFO,Sabit_N,7.39,851,231.0,127,65.62
1,0.25,1.1,10,FIFO,Sabit_N,72.16,8313,65.1,7,12.98
2,0.25,1.1,10,FIFO,Sabit_N,57.08,6576,101.4,14,25.08
3,0.25,1.1,10,FIFO,Sabit_N,41.88,4824,136.9,22,36.38
4,0.25,1.1,10,FIFO,Sabit_N,28.28,3258,169.6,30,48.78
5,0.25,1.1,10,FIFO,Sabit_N,17.76,2046,200.9,38,60.82
6,0.25,1.1,10,FIFO,Sabit_N,14.25,1642,217.5,56,66.12
7,0.25,1.1,10,FIFO,Sabit_N,9.16,1055,227.6,102,65.77
8,0.25,1.1,10,FIFO,Sabit_N,6.64,765,232.2,131,65.66
1,0.3,1.1,10,FIFO,Sabit_N,72.2,8318,65.1,7,12.89
2,0.3,1.1,10,FIFO,Sabit_N,56.96,6562,101.6,14,25.7
3,0.3,1.1,10,FIFO,Sabit_N,41.89,4826,137.2,21,37.6
4,0.3,1.1,10,FIFO,Sabit_N,27.95,3220,172.3,29,48.57
5,0.3,1.1,10,FIFO,Sabit_N,17.37,2001,201.2,38,60.99
6,0.3,1.1,10,FIFO,Sabit_N,15.72,1811,216.9,59,68.24
7,0.3,1.1,10,FIFO,Sabit_N,11.08,1276,226.2,99,66.26
8,0.3,1.1,10,FIFO,Sabit_N,6.99,805,231.3,130,65.1
1,0.05,1.2,20,FIFO,Sabit_N,74.39,8570,59.7,7,12.69
2,0.05,1.2,20,FIFO,Sabit_N,60.26,6942,93.3,15,26.23
3,0.05,1.2,20,FIFO,Sabit_N,46.05,5305,126.1,23,37.29
4,0.05,1.2,20,FIFO,Sabit_N,32.56,3751,158.1,31,49.91
5,0.05,1.2,20,FIFO,Sabit_N,22.68,2613,187.1,39,60.75
6,0.05,1.2,20,FIFO,Sabit_N,18.71,2155,206.0,52,72.27
7,0.05,1.2,20,FIFO,Sabit_N,13.82,1592,216.5,89,72.56
8,0.05,1.2,20,FIFO,Sabit_N,12.68,1461,219.6,123,71.86
1,0.1,1.2,20,FIFO,Sabit_N,74.38,8569,59.9,7,13.36
2,0.1,1.2,20,FIFO,Sabit_N,60.24,6940,93.5,15,26.47
3,0.1,1.2,20,FIFO,Sabit_N,46.31,5335,125.2,23,38.99
4,0.1,1.2,20,FIFO,Sabit_N,32.54,3749,158.4,31,50.0
5,0.1,1.2,20,FIFO,Sabit_N,22.61,2605,187.1,39,62.97
6,0.1,1.2,20,FIFO,Sabit_N,16.68,1921,209.2,51,70.38
7,0.1,1.2,20,FIFO,Sabit_N,15.88,1829,213.4,88,73.32
8,0.1,1.2,20,FIFO,Sabit_N,12.51,1441,218.2,115,72.66
1,0.15,1.2,20,FIFO,Sabit_N,74.37,8567,59.8,7,12.96
